,상호명
23212,지혜수산
23213,모자익
23215,와이커피(y-coffee)
23216,제주안방갈비
23217,미나호프&커피
23218,커피 위드 인
23221,술마담
23222,어묵&핫바
23223,사골해장국맛집
23224,봄날같은하루
23225,카페다이브
23226,다미복
23227,도원굼터
23228,오라갈비
23229,매반생면
23230,풍천닭꼬치
23231,댕자분식
23232,무지
23233,제3식당
23234,미쳐버린파닭
23235,강차이
23236,옛날황소곱창전문점
23237,씬미카페
23238,카스처럼포차
23239,하우스아지트
23240,돈까스고집인
23241,현주네김밥
23242,아날로그 카페&키친
23243,타임리로스팅카페
23244,여기서한잔해
23245,마미묵은지찜
23246,플래그
23248,커피309
23251,블루빈스커피
23252,스시연
23253,천일꼬치
23254,운남매
23255,달온기
23257,닭발싸롱
23258,뚝방길홍차가게클래식
23260,한우가 정육식당
23261,마마스키친(마마's kitchen)
23263,드링크스트릿
23264,예노
23265,뉴스보이버거펍
23266,카페 마이로
23267,브로스보쌈스테이크
23268,멜란지베이커리
23269,포사이공
23271,세븐커피호프
23272,카페향원
23274,생생통만두김밥
23277,다복칼국수
23279,도롱도롱
23280,은식당
23283,어그니스
23284,아이노보루
23285,국대오리
23286,옛날통닭 쭈아통치킨
23287,세븐스플로어
23288,중국전통마라탕&마라샹궈
23289,꽃차당
23290,찐찐짬뽕
23291,교동치킨&왕땡겨곱창볶음
23292,장수진사골해장국
23294,쉬는시간
23295,어장횟집
23298,부자밥상
23301,널 그리며
23302,구움과자집
23303,욱호프
23304,미친포차
23305,검단조개왕국
23306,서해 인천국밥
23307,미술집
23309,화덕만두
23310,이태리소년
23311,카츠헌
23312,한나빵집 샐러드박스
23313,냠냠꼬마김밥
23316,국수랑막걸리
23317,에이큐일오
23318,카페메리골드
23321,엉큰이찌개닭볶음탕
23322,최선돈카츠
23323,미스터오돌뼈앤치킨
23325,장가네동태탕
23326,카페스쿠터
23327,문대감 송도누룽지통닭
23328,소프트치킨대장
23330,카페테디
23331,결이고운가
23332,꾸꾸
23334,아라한생고기
23336,국민우유집
23337,이모네선지국
23340,꽃길만두
23341,카츠야미
23342,84케이엠
23343,도시피자
23344,온잇
23345,군산생선구이앤백반전문점
23346,태백원조닭사리
23347,마왕마라탕
23348,윤양과자점
23349,남문떡볶이
23352,희선손만두
23353,토스트&커피
23354,수파이
23355,옛고을손만두
23356,치킨선생
23357,녹턴
23359,강정이레 치킨이레
23360,국민짜장
23361,산꼼장어해물천국
23362,옛날종로빈대떡
23363,원차이
23364,착한소곱창
23367,한끼면
23368,그때그맛 옛날통닭
23369,엄마네마약꼬마김밥
23370,토핑업
23372,어항횟집
23373,카페코히
23374,낭만삼겹살
23376,오감맛집
23377,광어2마리스
23378,대공원콩비지파전동동주
23379,국민닭볶음탕
23380,아레서난치킨
23381,장터머리고기
23383,오로지한식
23384,러스티더스티
23385,란
23387,고망고
23389,충만치킨
23390,산티아고
23391,안방마님
23392,카페그레이
23394,유유샤브
23395,남도의맛고을
23396,마이요마이
23397,아이다가라
23398,쪽짜장짬뽕 청년키움식당
23399,낭만쭈꾸미
23400,커피마루
23401,김밥한상
23402,레이븐
23404,공단커피
23408,춘천골닭갈비
23409,2대맛태(인천본점)
23412,전시회
23414,모퉁이꼬마김밥
23415,흥부정육식당
23417,쥬쥬떡볶이
23418,수원집갈비탕
23419,노구리
23420,삼거리집
23422,우프
23423,엣지0123
23424,나우어데이즈
23425,히까리켄
23426,하이카츠
23427,마약계란덮밥
23428,배불리떡볶이
23429,카페 시나브로
23430,아구199
23431,김밥이랑
23432,전설갈비
23434,리마인드카페
23436,헝그리잭
23437,소래는우리땅
23438,청정구역
23439,마라몬스터
23440,정문숯불구이
23441,킹스꼬마김밥
23442,브이로스터리
23443,랭삼
23445,제2행성
23448,싱싱수산
23450,별미빵
23451,까페인
23455,엄마맘푸드
23457,날다리찜(백숙)
23458,청개구리떡볶이
23459,요거트아이스크림의정석
23460,하늘마루감자탕
23461,피맥하우스
23462,주안소머리국밥
23463,캉파뇽제빵소
23464,전성춘설렁탕
23465,주안화로
23467,물꼬기가
23468,왕대박집
23469,공수부대찌개
23470,진칼국수
23472,남자피자
23474,판다스틱
23475,부미각
23478,다미한식뷔페
23480,전남식당
23481,일루
23482,돼지네생삼겹살
23483,비콘
23484,강남뼈해장국
23485,본 차이나
23488,일리터카페&바
23489,만두콩이
23490,쉐프하우스
23491,다정이 머물다가는 자리
23492,오삼오리
23493,전설의 탕탕탕
23494,종로야채곱창&닭갈비
23495,착한쭝식 짬뽕잘하는집
23496,태양분식
23497,어부야수산
23498,고&참김밥
23500,트리플
23501,계성치킨
23503,카페조이
23504,엄마손칼국수수제비
23505,산꼼장어 조개구이
23506,카페썸모어
23508,휘피케이크
23509,춘천막국수
23510,이자카야단미
23511,춘보네돼지국밥앤수제돈까스
23512,제주은희네해장국
23513,정일품뼈해장국
23514,경성어묵치킨
23515,몽마르조
23517,최고의밥상
23518,드림나주곰탕
23520,"고기,원칙루원시티점"
23521,곱분이곱창
23522,수피아커피
23523,봉천동진순자계란말이김밥
23524,은수네식당
23525,올데이커피
23526,국민참치
23528,골드푸드
23529,제주뒷고기
23530,길동우동
23531,토탈카페
23532,큐브베이커리카페
23533,장가네매운갈비찜
23534,라레그로
23535,율도초밥
23539,삐그덕 훈제바베큐
23540,카페오잇
23541,홍삼건강나라 한방카페
23542,오늘은요거트
23543,복된김밥도시락
23544,갈비명가더한우
23546,식구
23548,작은식당우
23549,별난회초밥
23550,요기양양
23552,장원 닭갈비
23555,브런치카페37.5
23557,수아네 아구찜 낙지볶음
23558,황금찹쌀꽈배기
23559,스시이츠모
23560,카페당
23564,청경해
23567,한영각
23568,캔 커피
23570,밥생각
23573,오징어패밀리
23574,손군부대찌개쭈꾸미
23575,제이룸은 버거입니다
23577,소소김밥
23580,안녕마카롱
23581,가정김밥
23582,곰사미
23584,그린도그
23585,오담
23586,커브사이드
23587,꽈배기브라더스
23588,밤마실
23589,기본의 기본
23590,준빠기육회연어
23591,삼치세끼생선구이포차
23593,진강정
23594,타이니디저트
23595,페이지37
23596,샐러둡
23598,북항선어횟집
23599,봉순게장
23600,유에프오
23602,가마솥곰탕해장국
23603,신반점
23605,배터지는게장
23606,할랄보스
23607,수란
23608,더원커피
23610,프렌즈뷰
23613,고우만두
23614,오전오후
23615,앙구미과자점
23617,달채움
23618,삼수니네 홍탁
23619,특급소곱창
23620,카페셀리앤크리스
23621,밥심한식뷔페
23622,스물여덟 마카롱
23623,밥꼬찜닭
23624,국수호랭이
23625,소문난장작구이
23626,국가대표맛집
23627,카페힐로
23628,민들레분식
23629,인천에버그린
23630,밥카페한식뷔페
23632,피제리아 피엔차
23634,카페 트립티
23638,당하김밥
23639,카프샌드
23640,참숯80닭
23642,노다지포차
23643,카페베이
23644,리엔티
23645,김가손맛
23646,카페 까아분다
23648,돼지파
23649,카페파르
23651,랑꽁팩토리
23652,카페 게이트
23653,새집손해물칼국수
23654,바른부엌
23656,겹싸리
23657,아비브카페플라워
23659,백팔십도씨
23660,커피 49
23661,제철회관
23662,미친반점
23663,왔다짬뽕
23664,숯불에 닭
23665,생고기랜드 무한리필
23667,예니네
23668,역삼동 북어집
23669,킴브로스피자파스타
23671,엘:플레이버
23674,머무르다
23676,영심이한식부페
23678,플렉스펍
23680,아이엘티
23681,파담보
23682,황제식당
23683,기순네오리상회
23684,빌라인아파트
23685,빠삭돈까스
23686,주문진대왕조개전골
23687,오네상
23688,카페머뭄
23689,"한잔, 한장"
23692,통큰어부
23693,싱싱강남어시장
23694,처비스
23695,밤상
23696,미소닭강정
23698,연안스낵
23701,고긷찝
23702,진향
23703,순남수산
23709,아로하가든
23710,다담샤브칼국수
23711,구구뱅뱅
23712,생활참치
23714,싱싱소래포구회
23715,리얼그릴스테이크220도
23716,야구왕치킨떡
23717,냅다청양집
23719,육해선막국수
23720,찡구
23721,디디얼스
23722,양쉐프양구이
23723,보승회관인천구월점
23724,사쿠라테이엔
23725,카츠야
23726,오보느
23727,온새미로
23730,라운드포인트
23732,아이러브떡볶이
23733,+82정가네
23736,토니아카페
23737,낭만을굽다
23738,도쉐프참치
23739,콩커피
23744,배부장네
23745,달떡볶이
23746,생각나는김밥
23747,닭봉씨
23749,기봉이김밥
23750,마라
23751,게몽
23752,천이재감자
23753,로다닭
23756,고덤
23757,스시홍
23758,스마트구내식당
23760,유럽커피
23761,사리원 콩비지 감자탕
23762,50여년은둔맛내림집칼국수
23763,코히
23764,제이라이킷
23765,카페미르
23767,위드위치
23770,햇살국수
23771,카페연다
23772,팬더차이나
23775,올레국수
23776,두메촌
23779,커피시인
23781,인디커피
23782,모모하우스
23783,한족쉐프의맛닌하오
23784,인생닭발&통닭
23786,목포마차
23788,갈레토치킨
23789,김남매분식
23791,다우카페
23792,인천 팀아쿠아
23793,청라의숲
23794,백년토종 삼계탕 & 백년추어탕
23795,채움편백찜샤브샤브
23796,유수 흑염소 추어탕 전문점
23798,생생식당
23799,또바기 디저트카페
23801,지수네
23803,"커피, 다올"
23804,궁금한도넛
23805,영구스 까사맘피자
23808,시그니처파스타
23809,바닐라라운지
23810,똑순이네
23812,홍당인하
23816,나의제주 보물섬
23817,일일반상
23818,키노트마카롱
23820,카페브뤼셀
23823,블랙라벨
23824,김치찜&김치말이 온차림
23827,고향모밀촌
23828,커낼로 디저트
23829,엠버터
23830,이진만산참치
23832,수제사골만두국
23833,오늘의브런치
23834,소양강민물장어
23835,이그니토 커피로스터스
23836,블리스버거앤펍
23837,쏘핫 마라탕&마라샹궈
23839,에멘탈커피
23840,빨간냄비즉석떡볶이
23845,다르다김밥주먹밥
23846,푸른밤포차
23848,가정동커피
23849,카페샾
23850,24시남도콩나물국밥
23851,시카고라운지
23852,선가의정부부대찌개
23853,인천찹쌀순대
23854,파스타1번지
23855,여우애 김밥
23859,팔당냉면
23860,커피뱅크
23862,저스티어
23864,그리너리
23866,유자매카페공방
23868,안녕케잌
23869,돈사미
23872,카페슈모어(cafe shumore)
23873,작당모의
23875,카페 라운지
23876,파스타홈
23877,쿠팡물류인천점카페
23878,바다품은회무침
23879,진바베큐
23880,요거트룸
23881,소쟁기설렁탕
23884,에바돈가츠
23885,위스테이크
23887,생고기전문점
23888,하루엔소쿠가좌점
23889,함백집
23890,황제갈비살소래직영점
23891,카페제인스
23893,37.5
23894,육해공퓨전부페
23895,정미축산 정육식당
23896,다래홍두깨손칼국수
23898,드렁큰판다
23899,닥치고 떡볶이
23900,032 닭강정
23901,영계푸드1988옛날통닭
23903,남문닭강정
23904,사대부코다리밥상
23905,진주닭강정
23907,라플로스
23908,제주흑도야지구월동맛집
23909,육회감성
23910,이자카야오늘
23911,예이데이
23915,김정호동태찌개
23916,김도둑가정식뷔페
23917,비하인드도어
23919,샌드앤샌드
23921,하나에프앤비
23923,오리엔탈 게이트
23925,노웨어벗히어
23926,마라고수
23928,금복주류
23932,안주아지트
23934,코끼리왕만두
23935,100% 메밀냉면 소바애
23936,행복회로
23938,소꿉놀이
23940,루원푸드
23942,찐손맛
23943,오스시
23944,위크원마카롱
23946,커피밀24시
23947,신도불이
23949,베스트 에프앤씨
23951,미소토스트
23952,콰이찬
23953,백세 설렁탕
23956,똘집포차
23957,사랑했지만
23958,정통춘천닭갈비
23960,충칭마라탕마라샹궈
23961,렌야
23962,굴다리복집
23966,청라성
23967,세레노
23969,까사플레이트
23971,홍자네식당
23974,찡오랑
23975,맛짱숯불닭갈비 막국수불닭
23976,로뎀나무
23978,마크로스터스
23979,본파틀렌
23981,비파스타
23982,사랑방손님
23983,정성김밥
23984,한마담
23985,샤브정
23986,명태랑진땡이
23987,주인의주방
23988,소림쿡
23989,크림3210
23991,찐이야
23992,유니칼국수
23994,미츄케이크
23995,느티나무 수제 돈까스
23996,석남동주먹대장
23997,행복한기사식당
23998,포르스카페
24000,달렘디저트
24001,제이케이푸드
24002,케이엠지엠
24003,아라꼬마김밥
24005,든바다포차
24007,빈 베이크숍
24010,별에서온국수
24013,무무이
24014,보스트치킨
24015,커피스케치
24019,자매테이블
24022,"커피, 그루터"
24023,송주 불 냉면
24026,김이밥먹는집
24027,오하당밥집
24028,춘천전통닭갈비
24030,미풍식당
24032,닥닥 후라이드
24033,승아네전집
24035,마수리
24037,성난곱창
24038,검암한우육회
24041,구월델루나
24043,빵데이제과점
24045,불타는여고24시 떡볶이
24046,천월반점
24047,라쿤카츠
24048,벌교꼬막정식
24049,잠시동안쉴곳
24050,힐
24051,더플라워베이커리
24052,오불장군
24053,아엠쉡
24057,외딴집카페
24058,행복한찜닭
24059,계란집딸들
24061,다모아김밥분식정원식당
24062,방가푸드
24064,와라닭
24065,소래연탄집
24068,영심이호프
24070,마요꼬마김밥
24072,현
24073,사공짬뽕
24075,미향
24076,루체 파스타
24077,니하오 훠꿔 양꼬치전문
24078,과학실
24079,설이랑 만두찐빵
24082,라라스키친
24083,매일싱싱횟집
24084,유기농브레드베이크
24085,사골먹은감자탕
24087,파파도나스
24089,놀부네 샤브샤브 칼국수
24090,해초과메기
24091,나는수제돈까스다
24092,혜리네분식
24093,애플김밥
24095,갈매기브라더스
24097,대복국수
24099,도깨비조개구이
24100,곱창집소야
24101,아띠롱
24102,에펠펍라운지
24103,나도셰프
24104,양지바른 곤드레순대국
24105,장모님상다리
24109,양푼김선생
24110,부엌순대국
24111,파스텔
24112,대신한식뷔페
24114,아란푸드
24116,미니스윗
24117,미쓰족발
24118,금린컨츄리
24119,원조능이오리마을
24121,도우라이크피자
24122,라이더활어회
24123,123왕만두
24124,그린라이트
24125,구월장어수산
24128,그리니쉬
24129,산들돈까스
24134,세상의모든튀김
24135,동그란편육
24137,오늘은만두
24138,일당백
24139,오륙도 포장회전문점
24140,민크커피
24141,카페스토리
24142,보름
24143,명품전집
24144,여소당 케이크
24145,만억 마라탕양꼬치
24146,황산
24147,신푸드
24148,천리향양꼬치
24149,215
24153,축하해 케이크
24154,노아브런치카페
24155,촨라삼국
24156,말짜네집밥
